SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Lum,MPLA Abs,MPLA Lum,CpG Abs,cGAMP Abs,cGAMP Lum,LMCpG Abs,LMcGAMP Lum
C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,-2.0193609693735803,-1.3414369504586114,-1.82513678793222,-2.3891711369364543,-1.5268725683256477,-2.9404520470699183,-2.2752735194162206,-0.20325353437913576,-3.2194903531239456,-2.3891859224181276,-3.604468228334113
Cc1cc(CCNS(=O)(=O)c2cccc(C(F)(F)F)c2)nn1C,0.7689093739614151,0.7951967852198463,-0.21574093067474012,-0.34687092577821915,-0.24103091280658992,-0.38405204679707905,-0.21698184705214726,0.14242258714987688,0.3087107934871554,-0.286542052227676,-0.2267532483237306
O=C(O)c1cc2cccc([N+](=O)[O-])c2[nH]1,-0.7356226529219125,-1.0205192409160817,0.17164128186985725,-0.0924879765884535,0.05360689014108948,-0.466161004284869,-0.02703543169436427,-0.02171831971830603,0.6998320324236224,0.10118983056273512,-0.0009707569260706423
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,-0.26273159613858305,-0.42552847885092315,0.8088691718766375,-0.6475107566001218,-0.08387916027602901,0.7235754413481811,0.18153146740349488,0.1543559719689148,0.01103566908778606,0.46133979551671406,0.013492434397035137
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0.6258726753557894,0.7231584562261609,0.002460355383543992,-0.5947132276735712,0.5228741810819026,-0.44034297225452096,0.8149082265708693,0.4504221511471693,0.6356780269158739,0.5029687883229024,-0.2539808119370884
Cc1c(-c2ccccc2)nc2ccccc2c1C(=O)Nc1ccc(F)cc1F,-0.03461335150783014,0.26581270988089145,-0.4811135061352314,0.7940084539474851,-1.275193195049386,-0.024251115951199127,-1.401903271202659,-0.3976075220500311,0.14426455569696373,-1.2613373690283394,0.42267135021840996
O=C(Nc1ccccc1Cl)c1ccc(OCC2CCCO2)nc1,0.6634033469188706,0.8041810329538175,-0.05049093211960358,-0.2324249692926748,-0.2682302928818229,-0.47035646142902005,0.7527367926848326,7.469940013503262,1.607215087524866,0.1477734653369261,0.25436150168908855
CCCCCn1c(=O)c(C(=O)NCc2cccnc2)c(O)c2ccccc21,0.6221219192541873,0.5484961137422395,0.41970725424372973,0.6627303213580424,-0.21208992904926002,0.6518873425521956,0.6061340466083014,0.024294916972811106,0.5325599393071663,0.36332686138074827,0.798290639918284
CC1CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccc(Br)cc1,0.583795301223782,0.7604094055799308,-0.427786430223197,-0.5129526802028475,-0.18878384172397214,-1.2352481853932602,-0.3992631099937105,-0.43065978738851585,-0.3805609458947273,-0.4455142574785602,-0.9306489467582431
Cc1ccc(S(=O)(=O)O)cc1.NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,-1.1384925570356095,-0.5505277002791948,-2.360133661608485,-2.916313376426897,-2.369120492998271,-3.2618456461469636,-3.160264927034357,-1.5935576045564148,-3.246786779246925,-3.321765392897161,-4.010281557503944
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0.267688239735379,0.3345128471236925,-0.4644069479799647,0.9893577032525493,0.08791807068086865,1.8631437082250566,-0.7694166089189997,-0.556073465696277,0.287490063415649,-0.4948892072528992,1.4049634455598445
