Catalog,PME Code,SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Abs Std,LPS Lum,LPS Lum Std,MPLA Abs,MPLA Abs Std,MPLA Lum,MPLA Lum Std,CpG Abs,CpG Abs Std,cGAMP Abs,cGAMP Abs Std,cGAMP Lum,cGAMP Lum Std,LMCpG Abs,LMCpG Abs Std,LMcGAMP Lum,LMcGAMP Lum Std
138995,PME-5563,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,100.02138734116836,100.16615982198088,0.7176360616673183,0.0563131314341548,0.9577348461008096,0.0550521585968442,0.6966909416123674,0.0428499893249786,0.9575426747174522,0.1756726763610353,0.5750230954854727,0.0484128805528865,0.7402818082655827,0.1295085829131498,0.9312557331652482,0.0400091370510634,0.6631166995883861,0.0495011695501538,0.9488444179945034,0.1087694203864179
138800,PME-5565,CC(C)(C(=O)c1cccnc1)c1cccnc1,100.37979818830344,98.94135208850685,0.8938434124996935,0.0732217324437038,0.9561956440447552,0.1187169753800299,0.9387618090258444,0.0567767836681604,0.9011194938022704,0.2286822152590731,1.0498385699948218,0.0920760877131694,0.9046614600652751,0.1533118143450295,0.99485940711078,0.0542754971975548,0.9608145971734532,0.075416689563875,0.9507248483192686,0.1520253327740933
138903,PME-5566,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,100.41223947202616,99.12003362659188,1.0525407920562744,0.1285781985620173,0.9395880591223376,0.0921638042654647,0.95712049003088,0.0770783403307793,0.8767346858478042,0.1325451852609688,1.13356894896132,0.1082076346042939,0.9018851034515608,0.1549319452870738,0.969063946015107,0.0737660536361283,1.0477434103494916,0.1067431744582253,0.9284622303284163,0.1024757265918708
138850,PME-5567,CC12CC3CC(C)(C1)CC(N)(C3)C2,98.46267707545272,97.25870608759702,0.9499837264536652,0.0922953205796304,0.9249364645735884,0.0781134107315164,0.9957039734253226,0.0951319542907311,0.8443977821533888,0.1727944980019121,0.9160446925115378,0.0727871783697038,0.900106866042355,0.1596136298790945,1.2626941940207637,0.0454296239452852,0.9539107974635084,0.0873049984500573,1.0106761469159136,0.1125810733170447
138970,PME-5568,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,100.38145379135148,99.42851164962023,0.8958380582804131,0.0789313853282914,0.8252522037307579,0.1301797846656399,0.9318626139319386,0.0504857894027867,0.8837958581332557,0.2313363343509253,1.0268352904829494,0.0869922495475563,0.9510122469707948,0.1770215089127627,0.8959213928586269,0.0402995214118755,0.9515119875651004,0.0738165067420787,0.8683231515742135,0.1550132546510584
138802,PME-5570,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,100.5199468393033,99.8674822152491,0.9198778432896788,0.0704830679367963,0.9251795244604626,0.0490870848514382,0.9341204611034372,0.0270436496397295,0.9585767737505624,0.1136956653166124,1.2015116457192432,0.1005827665346536,0.9411494912897862,0.1628013580037741,1.0340244442110091,0.0397196485649114,1.0185033167041198,0.0726088028992447,0.9725935808073448,0.0750863873439997
3894,PME-5571,CC(C)NCC(O)COc1cccc2ccccc12,99.278490116573,97.73989287678997,0.9201428980245704,0.1086715274363444,0.9285442279663672,0.0705762230434604,1.0515607560669284,0.0432260696260841,0.9180672340259284,0.0900516530869242,1.018903490644287,0.0642189875853609,1.3913207750007124,0.2434415753664746,0.8959575439037952,0.0321364629121582,0.996869048245262,0.077032617198076,0.9141896686320302,0.068612573510673
138887,PME-5572,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,98.94050438189528,100.15571022700772,1.0492773470625183,0.1066670604342445,0.9283680002534606,0.0675060421329062,1.1600540340524217,0.0327574646015259,1.1342958975446833,0.1186878997689761,1.6312739290940663,0.2139310667720014,0.9674236225362794,0.1834826791722555,0.8927837145912622,0.0360390240726887,1.2802017700696688,0.1393047194689989,0.985149204129802,0.0815325998852239
139039,PME-5573,C#CCN[C@@H]1CCc2ccccc21,99.98531799613473,99.16230869046343,0.9334747061173668,0.108911595688956,0.9569609021351088,0.0535527442200134,0.9781483302838988,0.0263010371920585,0.9726943564776308,0.1007398247935519,1.0525788836727064,0.0604844225018284,1.0316482788788526,0.1988060582783643,0.9772336638662238,0.0374237070224247,0.988067306691324,0.0735115537365212,0.9689629741596544,0.06932277778679
139068,PME-5574,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,99.82640683106644,99.08248103506445,0.9134715252711556,0.1281724389323331,0.8239192889196965,0.0436947949044977,0.7884985090313887,0.0310888576028618,0.7518494154130271,0.0800119241516823,0.9527013706765974,0.0601088018034179,1.2341876065845931,0.2096212304202108,0.630261795230469,0.0243274105395421,0.8848904683263806,0.0836814579684098,0.7353434998543976,0.0544761905537948
138140,PME-5575,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,99.95542809427045,99.7148385728044,0.9922443199546822,0.0748698310504597,0.7052626210681331,0.0400884342941694,1.0534268774512996,0.0288183671459813,0.6451585937335627,0.0710329909624036,1.139252691356119,0.1446340209408085,0.9236289786972024,0.173204236835518,0.687400227217885,0.0296445966365407,1.0616412962540336,0.0954899469403126,0.679273814006527,0.0501051244184532
138153,PME-5576,Brc1c(NC2=NCCN2)ccc2nccnc12,99.88696263083423,99.29744398695884,0.8576813506105965,0.0786803210928716,1.005381227156281,0.0545007488615928,0.9701495910382782,0.0354873808701499,1.014083864456864,0.119510800985712,1.2356898129274887,0.1320136484123488,1.0790082477261844,0.2436301955134375,1.016061848529728,0.042452470973639,1.021173584858788,0.0910632573094836,1.0118423133809575,0.0796981293600808
86899,PME-5577,CC(C)(CO)NC(=O)C(c1ccccc1)c1ccccc1,100.1679879516221,99.05943551915574,0.961077839066227,0.0857785241505745,0.990918807843084,0.0511687610631341,1.001126060974228,0.0405939638827108,0.895980823322849,0.0945631028755552,1.2389367068901018,0.1417223325192778,0.8248723132352896,0.1397809990920936,0.9374887796751492,0.0353967368283985,1.0670468689768524,0.0984734222076635,0.941462803613694,0.0653537846705347
87356,PME-5579,O=C1CNC(=O)N1CC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,91.53144299003849,93.58853252957384,0.7908469209001482,0.0677099976264047,0.9280396738937668,0.0437279668311585,0.9076651094059992,0.0247237905002314,0.6984011764025023,0.0786787570925975,0.9979339398518378,0.0913290228221125,3.924272439558734,3.220043968495183,0.9885236642920936,0.2228584404284157,0.8988153233859951,0.0671736555625517,0.8716548381961209,0.1387664301034999
87542,PME-5580,Cc1ccc(-n2ncc3c(SCC(=O)NC(C)(C)C)ncnc32)c(C)c1,99.64890474727136,99.56233186258736,1.1617538422756717,0.1000671182181891,0.9499119992005504,0.0477027902518593,1.0499492564441906,0.046887842677557,1.223421649423123,0.179355894014925,1.0094559606856377,0.0817081730315278,0.8737416299004184,0.1483193532231116,0.6438915848112343,0.0263071027864577,1.0737196864685,0.0793475970642221,0.9390750778116358,0.1082222351964129
87814,PME-5581,CCS(=O)(=O)c1ccc(-c2cccc(NC(=O)CC3CCCC3)c2)nn1,99.99357443033873,99.82817585758016,0.9315328416452788,0.0727210776377342,0.9733513704031426,0.0561308316847098,1.0071188628622258,0.0294396226387621,0.9259114639876852,0.1321717046674538,1.1931321579071892,0.0992317077575364,0.9130904849917048,0.1558683510134972,0.9051903405338302,0.0331727212292449,1.0439279541382314,0.0730341891134629,0.934817724974886,0.0850890890264845
87789,PME-5582,COc1ccc(-c2oc3ccc(OC)cc3c2C(=O)Nc2ccccc2Cl)cc1,100.0041168711258,100.01653729974124,1.0505621736117037,0.1093770841686954,0.8650966232797892,0.0622075452047752,1.422095082093672,0.0408934305338232,1.8441380782014216,0.2815091705144208,0.8724113831348381,0.0508046732453174,0.8727302354111452,0.14796601630662,0.755751939750831,0.0520806846002991,1.1150228796134047,0.0735226360282644,1.1549955470773472,0.1691445037756742
88079,PME-5583,O=C(O)c1nn(-c2ccccc2)c(=O)c2ccccc12,100.55693903671732,100.20541607355476,1.0995708319716804,0.0991785389975025,0.9525413649463956,0.0856544509101734,1.0294279477666808,0.0270757966108228,0.9528729268095948,0.2573072587461349,1.1175508132397938,0.1295377251643277,1.0662470548715677,0.2422381386230461,0.9545171726008458,0.0344381974199871,1.082183197659385,0.0954803707584944,0.9533104881189454,0.1578287044084099
88241,PME-5584,C=CCN1C(=O)C(C)(C)COc2cc(NC(=O)c3ccc(Br)o3)ccc21,99.79341533346556,99.10471962274478,0.9302730740847396,0.2136537632208493,0.9333000802275262,0.0957490977157794,1.0749693851230984,0.0369837629792722,0.9823384029354532,0.2430626275595312,1.248626108676409,0.1089086662794244,0.8732348263820514,0.1477890876298344,0.5299458901007932,0.0462865446343742,1.0846228559614155,0.1400914306840366,0.8151947910879241,0.1531772120168
88517,PME-5585,COc1ccccc1-c1nnc(NC(=O)c2cc(C)nn2C)o1,100.200401038318,99.42986245544084,1.0005277657382048,0.0785188581624303,0.96459692183339,0.0635690926751246,1.010660666632918,0.0797367881034273,0.952954208661335,0.1754205786568812,1.0760081195267546,0.1092184000572372,0.9370972756903116,0.1619263848928789,0.9447483444004204,0.0338913610919628,1.0290655172992924,0.0902807203029259,0.9540998249650484,0.1094867317935822
88964,PME-5586,Cc1nnsc1C(=O)Nc1ccccc1C(F)(F)F,100.37299210552348,99.5440137544263,0.954422363441651,0.0766083311433998,0.9930127015680864,0.1075364320794626,1.0033474475147712,0.0474706018467207,0.9291443020735763,0.1538170403857322,1.1048373587940197,0.0840928536528384,0.9176384413722428,0.1553643295320438,0.9690124188805592,0.0393011649959008,1.0208690565834806,0.0711662431113337,0.9637231408407408,0.1107073434894028
89078,PME-5587,CN(c1ccccc1)c1nnc(C(C)(C)C)c(=O)[nH]1,100.50959223289917,98.23717891423904,0.9506622604197336,0.0756338396917913,0.907980347653648,0.1070104408080644,1.0072195062567648,0.0481743596644013,0.8633889964128932,0.2414424479211996,1.045350967685801,0.0787967659885303,1.0421646471097423,0.1802346058107866,1.0322434561430345,0.0391282541934475,1.0010775781207666,0.0689206717075263,0.9345376000698584,0.1541392340021887
89227,PME-5588,c1ccc(CSc2nnc(-c3cccnc3)o2)nc1,100.47871129044644,100.24744942136972,1.093664095727278,0.0835491598726409,0.9504380093381676,0.1343331186818571,0.999869826507662,0.0738145249844857,0.8581485861353512,0.3295885110179155,0.9864213319656456,0.0557943563601114,1.0520251902432902,0.1787546636958812,0.9924515819275178,0.0365024758152582,1.0266517514001952,0.071976978763464,0.9336793924670124,0.206564279027493
89753,PME-5589,CSc1nc(C(C)(C)C)cc(C(F)(F)F)c1C#N,100.2485262558232,98.92907924573512,0.955030691993614,0.1515452025664429,0.8545051100067163,0.1171510980762589,1.1236946491462787,0.0486578193558771,0.9232917551778088,0.2597911761508289,0.7377438613359864,0.0606187624463623,0.8390251984427309,0.1424611885277403,0.997617345466214,0.0498761135884725,0.9388230674919598,0.0983330499982955,0.9251380702169132,0.1670363849514974
91297,PME-5590,COc1cc(OC)cc(C(=O)N2CCN(c3ccc(Nc4cccc(C)n4)nn3)CC2)c1,99.5785464377212,99.5988551860863,0.9808822288612692,0.0809519417353251,0.95069111195799,0.0964274513976605,1.0071188628622258,0.0294396226387621,1.1233400782870937,0.200966075486845,0.5404142654612474,0.041837996042929,0.9887517991589976,0.1677317595303074,0.9043333378851744,0.0393994690885058,0.8428051190615808,0.0552881125400398,0.9927881760434194,0.1306878406025704
91630,PME-5591,CCOc1ccccc1NC(=O)Nc1ccc2c(c1)CC(=O)N2CC,99.19702451516297,100.31472153558332,0.945449955270238,0.091861635963579,0.8441097657694245,0.0775335946628768,0.9977632457555003,0.0279557617157634,0.7971921355806397,0.0891241585361955,1.1740368886868606,0.0828280522348623,1.1102681594507466,0.2517344794450763,0.6944510480510748,0.0368339810643161,1.039083363237533,0.0732133207643589,0.7785843164670464,0.0714406889132017
91923,PME-5592,CCn1nccc1C(=O)N1CCN(S(C)(=O)=O)CC1,100.128934992785,100.02150871229748,0.9292073864381558,0.0917688676279646,0.9942319004596574,0.0612420438315988,0.9905114974531796,0.0280695017641728,0.8473051145252225,0.1266564758594533,1.0178932358108308,0.0663797275753442,0.9303598083725658,0.1576131547464289,1.0112750264894312,0.0689325409222959,0.979204039900722,0.0673688608284883,0.9509373471581036,0.090450992269869
92424,PME-5593,O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccncc1,99.77619695985302,99.7282229977213,0.9904599116313764,0.0764819395063655,1.0230913459329427,0.0811243782756884,1.0130947904086245,0.0270224232186549,0.9856814169311374,0.0974114256194847,0.9741831085964808,0.0764377076668849,0.981660974996782,0.1936464421249782,1.011409485515136,0.0533601062559233,0.9925792702121604,0.0643491040617029,1.0067274161264053,0.0794091756484115
92426,PME-5594,O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1cnccn1,99.95233264145509,99.716238824881,0.9669033022751812,0.0861764609745451,1.0063966863947342,0.0548957803916491,1.0021080873898045,0.0300512552847182,0.918505989907084,0.097402111152937,0.9741669838079704,0.0759483262092544,1.058847124814097,0.183553044223574,0.9819057309018488,0.0492965787823148,0.9810594578243188,0.0685507321241524,0.9689361357345556,0.0705475504925536
92415,PME-5595,CS(=O)(=O)NCc1cccc(Oc2ccc(F)cc2)c1,99.8042274465591,99.53482181907792,0.9553639161737648,0.079075234988847,0.9922924860638858,0.0608237690179591,0.9970162548122008,0.0288612058502981,1.0263104422889302,0.1012552083173141,1.0290273613514769,0.0655316081194092,0.9697975558118348,0.1691184611739878,1.095324153021345,0.0458334952700809,0.9938025107791476,0.0615907288867149,1.037975693791387,0.0731502047789461
92245,PME-5596,CC(O)(CNC(=O)CSc1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,98.99843689126592,99.30061984838508,0.972954521285486,0.0924547132540633,1.107492873925101,0.0717024689591993,0.93512207380837,0.0383150239877682,0.9212066170570083,0.1046732272349954,1.0207132730623665,0.066874460895239,0.8138225909165034,0.166829876179771,0.6853322978705294,0.0493913763201224,0.9762632893854076,0.0694936653854224,0.9046772629508796,0.0786071171702025
92584,PME-5597,O=C(NCCCOc1cccc2cccnc12)c1cnccn1,99.8584578347739,100.0822749100267,0.9784980146462864,0.0938104805009319,1.008463274302311,0.0523085536707357,0.9981185109116724,0.0349610415067969,0.990044595420934,0.1046313174023767,1.0271748114105717,0.0586769850822576,0.9484760168314992,0.1605300269970358,0.9500779756876008,0.0361136464299935,1.0012637789895102,0.066996689603291,0.982861948470282,0.0706826070707443
93102,PME-5598,CC(=O)N1CC(C(=O)Nc2ccc(Br)c(C)c2)C1,99.87205880369982,99.60300026924088,0.9960766643595508,0.0821084114987422,1.0336364896342414,0.0478717494459278,0.9729808644966264,0.0530431577801309,0.9086963296163652,0.0893054396798237,1.049582374116457,0.071264408098444,1.1963879251653975,0.3211538224577928,0.9879431189576796,0.0354478288458291,1.006213300990878,0.0698426414347668,0.9767586460694287,0.0619777232057441
93811,PME-5599,O=C(NCC1CCCO1)c1[nH]nnc1-c1ccc(F)cc1,99.74729660219133,100.2622911844518,0.995969574765653,0.0751509167260375,1.0343550958901768,0.0478712999827071,1.0071999199674084,0.0494805799862944,1.1014143814067665,0.1185475458145923,1.151946910648086,0.1615324849316133,0.9906122912738038,0.1813854228272434,0.9987850164177834,0.0376962991427959,1.0517054684603824,0.1067531916286749,1.0448514979049088,0.0769549499160826
94092,PME-5600,Cc1ncn(CCNC(=O)Nc2ccc(OC(F)(F)F)cc2)c(=O)c1C,100.28803785805252,99.36711067762812,1.084627459840988,0.0879606322176542,1.064444718626166,0.0496769687187494,1.0109152883945511,0.06108977957829,1.1109200414444027,0.2468029729246636,1.1446213455612162,0.0770687745680195,0.8911798877874016,0.1513304996590923,0.9005724845985367,0.0354092195987908,1.0800546979322518,0.0761766149647639,1.025312414889702,0.1467802456033409
94227,PME-5601,O=C1Cc2cc(NC(=O)c3ccc(OC(F)(F)F)cc3)ccc2N1,99.63821569399772,100.2787752433231,0.929269199399285,0.0764128327464429,0.9594061559663878,0.0593491996410117,0.998395430910419,0.068035782233839,0.9901479392684572,0.1312480666223865,1.1856272147796043,0.0827219505843553,0.9973320582118632,0.1986512584159809,0.6428953842137529,0.0340182435249553,1.0377639483631027,0.0759620733897005,0.864149826482866,0.0854510062017337
94592,PME-5602,CN(C)C(CNC(=O)NCc1ccc(F)cc1)c1ccc2c(c1)CCO2,99.36420676591806,99.47895083483812,1.0933358312619323,0.0916660967613173,1.0042111089687706,0.0621439865576603,1.0381763899033585,0.0552274480011712,0.803923523093609,0.120443409628724,0.8378139714253197,0.0475056794876693,1.1329813907839066,0.2347708245499165,1.1194298440584944,0.0637993335320488,0.9897753975302036,0.0676006259629855,0.9758548253736248,0.0864847673435518
94642,PME-5603,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1cnoc1,98.14656758172198,97.69412188265947,1.0919514197947118,0.0824448557836043,1.0319476020176928,0.0629009613989025,1.0771934836113983,0.0979675609529366,1.0399251474477684,0.1744642747703808,1.0458725677608427,0.0967801519395492,0.943759125944839,0.1603488911459998,0.9824689394671586,0.0368281161737731,1.0716724903889845,0.0926664179619364,1.0181138963108731,0.1091644390464374
94999,PME-5604,O=C(NC1CCCCC1)N(Cc1cnc2ccccn12)c1ccccc1,99.7150516823436,99.190558991858,1.1351455523597682,0.0877743394482004,1.0600755269023516,0.052761106467712,1.1530400331701345,0.0594160897761434,1.0498310796105763,0.1643822005278246,1.0082293717606416,0.1030203321081566,1.030279102450188,0.1926684516222163,0.99695928773028,0.044330769297156,1.0988049857635147,0.0853381415654405,1.035621964747736,0.1029084695454247
94996,PME-5605,Cc1cccc(Cn2c(=O)c3nscc3n(Cc3ccc(F)c(F)c3)c2=O)c1,98.92909547490191,100.0226765909368,1.0853268506507003,0.0872582435953051,1.011212843730822,0.0925595933507233,1.205953448512768,0.1078513416277544,0.8993917284192738,0.2207600053261265,1.1387118561272702,0.0986820977827917,1.0001995197210212,0.1880697889463566,0.9966965242392676,0.0478367249153724,1.1433307184302464,0.0982921994006588,0.9691003654631212,0.1409380603001092
95849,PME-5606,Cc1oncc1C(=O)NCCn1nc(C(F)(F)F)cc1C1CC1,100.48535341441809,99.74640315097952,1.0536452696441874,0.0807940903390588,0.9781690451867976,0.0872573502764079,0.9906513134264314,0.0665272846174392,0.9348249418545008,0.2088027526372901,1.0616042633940823,0.0959351077622027,0.9290773117444232,0.2259777460510782,0.9715365266604346,0.0391374760384263,1.0353002821549004,0.0819697292371421,0.961510171233911,0.1325948424296454
95827,PME-5607,COc1ccc(S(=O)(=O)NCCn2nc(C(F)(F)F)cc2C2CC2)cc1,98.0456661312125,97.7276145886226,1.085938611940834,0.0825955071441528,0.9527103393628388,0.0962530912769103,1.0363075565712303,0.0294743607610474,0.8342825546625057,0.1521362645805751,0.9349928332681726,0.0769062120304023,0.8515776309369318,0.1465374868753643,0.9960193163632748,0.0374175691387219,1.019079667260079,0.0673432035460579,0.9276707367962064,0.1061605310542215
96648,PME-5608,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cnn(CC2COc3ccccc3O2)c1,82.86526343378804,85.28998336823736,0.9339872612743668,0.0781864449876198,1.0766110902569936,0.1171428046580015,1.1010134247440524,0.0594146257854627,1.778778981165139,0.4458743525306484,0.7167183239682008,0.0497017336899736,0.7973156853606536,0.1388363547904258,0.9130015456667278,0.0510824326982453,0.91723966999554,0.063543896294393,1.2561305390296202,0.267790832465775
96816,PME-5609,COC(CNC(=O)c1cccc(Br)c1)c1ccccc1C,100.07878018500443,100.06495258292752,0.9987831653406511,0.0966678971553903,0.9595389736489012,0.1046685806444212,0.8729955692800201,0.0404190589635792,0.9012376458004852,0.2085063711725297,0.6486712662694103,0.0557062901578634,0.7968955616428086,0.1368089295825481,0.8324256697256953,0.0322312161431203,0.8401500002966938,0.0685117348369325,0.8977340963916939,0.1359770444936926
97195,PME-5610,Cc1ccc(OCC(=O)N2CCN(c3ccc(-n4cncn4)nn3)CC2)c(C(C)(C)C)c1,99.96831443514102,99.84129739063216,0.9711376795049812,0.0850616523982987,0.948389585932174,0.0988887122606889,1.2695712229799605,0.0369629193160836,0.8702573850410019,0.1462877118701061,1.1070112995069377,0.1300285114530533,1.167937948716013,0.2938647516350905,0.9638428547756052,0.0703084511057626,1.115906733997293,0.092211994707473,0.9274966085829268,0.1097305037408467
97375,PME-5611,Cc1cccc(CS(=O)(=O)N2CCC(S(=O)(=O)c3nccn3C)CC2)c1,99.93945707067336,99.72050876206828,1.0223223505913732,0.081698026530326,0.978635736780295,0.0890192463937116,0.9825323444969156,0.0379426902502685,1.048552996400692,0.1149634403925771,1.0403852285641708,0.0779692746135823,1.2828725009113744,0.2616717630070861,1.038197150721369,0.0881589747716239,1.01507997455082,0.0687832902822235,1.021795294634119,0.0981716586532416
97914,PME-5612,Cc1cc(-c2csc(NCc3ccccc3)n2)c(C)o1.Cl,98.80715416846148,99.38962849803848,0.8921741074383601,0.1255127910892583,0.9235216029793556,0.0698888083214868,1.0045840956919805,0.026431058775377,1.0976347204440338,0.130021288148842,0.766072331790524,0.0432578121433101,0.8256413687026831,0.1705957089787243,0.5762429976592195,0.0255886311003009,0.8876101783069549,0.0781522017314699,0.8657997736942029,0.086496163579797
97957,PME-5613,CC(=O)Nc1ccc(S(=O)(=O)N2CCC(Oc3nc(C)cc(C)n3)C2)cc1,100.05179268580014,99.63076522798748,1.0295207788613023,0.0777373323497803,0.9871973527469242,0.0573111926011259,0.9686360228623224,0.0333589832816185,0.9319561025711368,0.1457671942943016,1.125409396716412,0.0987388859178024,0.9401270340632092,0.1706641980087147,0.988131444381195,0.0628322585816529,1.0411887328133456,0.075067263612337,0.9690949665664188,0.0974346626347928
99363,PME-5614,COc1ccc(C(=O)N2CC(n3cc(CN4CCCC4=O)nn3)C2)cc1F,99.61314485279132,100.15181279529286,1.010492980973729,0.0771029726410027,1.0103870928090193,0.0669859098567855,1.0033866200934838,0.0449173936065579,0.9524906961999172,0.139190561918852,1.1882678739904255,0.1050484757752859,0.954620000830356,0.1705692103635112,1.0481840150510673,0.0877291218265812,1.0673824916858796,0.0795772641340822,1.0036872680200013,0.1025630269039324
99577,PME-5615,CC(C)Oc1ccc(C(=O)NC2CCN(c3ncnc4c3CCCC4)CC2)cn1,100.08651156505364,99.39968061016826,1.1371337114490483,0.0861987211761302,1.0575567991084485,0.0828310478472977,0.9846530876429196,0.0308828439742087,1.0363358842127863,0.1065912223550649,1.146688224226562,0.0854681420982294,1.068629838336966,0.1842955224807217,0.9391778397054024,0.0549352804777305,1.08949167443951,0.0723159108773412,1.0110235076755456,0.0841438375873819
100096,PME-5616,O=C(CSc1ccc(F)cc1)N1CCn2nc3c(c2C1)CCC3,100.0499299001932,100.22108118174783,1.006176442931367,0.099588295060663,1.030125090889818,0.0641308963910168,1.0498121524186956,0.0560526474183463,1.0349479565101558,0.117941003431651,1.3909425917012426,0.0874845221221616,1.2439437695379327,0.2671072476544174,1.0259098581400343,0.1082597931736594,1.1489770623504352,0.0830928585111021,1.0303276351800026,0.0995708039209345
100577,PME-5617,NC(=O)C1CCCN1c1ncccc1C(F)(F)F,100.01072386910988,99.46785872842057,1.0899398589007303,0.088929374898349,1.055564049466888,0.0627485796769084,0.99440314248453,0.0278729748152489,1.0141129692925164,0.0995874661363951,1.1605380260778757,0.0677220598615646,0.9670857535240348,0.1867050296971937,1.007769583040023,0.0876643396235284,1.0816270091543787,0.066512188949986,1.0258155339331425,0.0847350460839871
101037,PME-5618,O=S(=O)(Cc1cccc(Cl)c1)N1C2CCC1CC(Oc1cccnc1)C2,100.07549397702805,100.19360636840716,1.1254079986871317,0.1015391189104745,1.1213174058086903,0.0631433604807465,1.0764829532990543,0.0391024948832869,1.2025874037966506,0.1189558113147821,1.0653178758545985,0.0641879996310877,1.1927071572396308,0.3103498500203746,0.9600628027370146,0.0639013210842538,1.0890696092802614,0.072936723881854,1.094655870780785,0.0860638287448574
101398,PME-5619,Cc1ncsc1C(=O)NC1CCC(F)(F)CC1,100.1211041239018,99.75540195431208,1.0965325035797542,0.088422870436046,1.0145991822579743,0.0566120647507328,0.9911605569496976,0.0333142555929189,1.0024955985887072,0.1012944091175489,1.0615825317628664,0.0679730520322353,0.8896639023272224,0.1507330252676358,0.6801070775662135,0.0341020579351555,1.0497585307641062,0.0672031235495223,0.8990672861376318,0.0698293957900903
101406,PME-5620,O=C(NC1CCC(F)(F)CC1)c1cc(Br)cs1,100.07799190393014,99.69083893503532,0.9962390802231385,0.0751707795528602,1.0422123027645993,0.0524786841459939,0.9840459126728716,0.040307679443709,1.0277673871363475,0.145674463567447,1.1340336620921243,0.0643319032293904,0.9158712667003408,0.1567037290721291,0.8326836530471312,0.0509654137459098,1.038106218329378,0.0616818419899977,0.9675544476493596,0.0941143542428575
102616,PME-5621,N#Cc1cc(OC2CCSC2)nc2ccccc12,100.46115656981334,100.27127078979208,1.0516277310509774,0.0946932959163225,0.958724450712006,0.0446369128638107,1.1816971851187592,0.0645095567380832,1.1471022319121464,0.1638040010702119,1.0389225792835184,0.0674006277497789,0.9830190886881428,0.1671255813589838,0.9346829954313216,0.0713643977959718,1.090749165151085,0.0767488280542542,1.0135032260184913,0.106328237123546
102657,PME-5622,CCc1nc2ccc(C(=O)NC3CCC(n4cccn4)CC3)cc2s1,99.98220216906547,99.99658020960828,1.0420684903707669,0.0824409565859797,0.9644362308577183,0.0445528516404949,1.0296461088973583,0.0544426141890016,0.9253940967113788,0.1410892113127536,1.0150940298216096,0.0980168154638471,0.9870536039079314,0.1935404374044195,0.9594216074359464,0.0472591913689738,1.0289362096965782,0.0803488346238195,0.9497506450016812,0.0896745101408497
103686,PME-5623,Clc1ccc(CN2CCN(CCn3ccnc3-c3ccccc3)CC2)cc1,99.60088465079112,99.06276524705812,1.2913791018498624,0.1153850720085766,1.266989547366948,0.0857933771324937,1.370921531900943,0.1993124718026062,1.1299506836342808,0.2185426314989653,0.5842296539853664,0.0550915915805225,0.9550224241685148,0.2657611152632629,0.8406802418474134,0.0417725060365587,1.082176762578724,0.1367165677857713,1.0792068242828807,0.1376787657349105
104397,PME-5624,COC(CNS(=O)(=O)c1cccnc1)c1ccc(C)s1,99.99247984741427,99.48980592703457,0.9917661040164172,0.085988582736164,1.0247551462012878,0.048263094792338,1.0088924766953289,0.0959726586841076,0.9582761582306448,0.1207811727830775,1.055254698196549,0.07313593673561,0.9922772983129584,0.1951927130602181,1.0109940747846262,0.0397760435582127,1.0186377596360985,0.0855446332196736,0.9980084597388528,0.0785271750392492
104401,PME-5625,COC(CNS(=O)(=O)c1ccccc1Br)c1ccc(C)s1,99.818854416563,99.60710507446298,1.0453309173801002,0.0946205827008343,0.9652377302546196,0.0580000732966578,1.132482263861669,0.0859255348515982,0.8535086234241029,0.0980007128782659,1.040361491565856,0.099985115668733,1.1199155171289568,0.265602177139047,0.859534045273671,0.0816750498593976,1.072724890935875,0.0936896927192252,0.8927601329841313,0.0809093360838765
104948,PME-5626,CCC(=O)Nc1ccc(S(=O)(=O)N2CCSC(c3ccccc3C)CC2)c(C)c1,99.21616975036682,99.49486060520438,0.880057808257757,0.1144124191480584,0.9956996244525792,0.0851666450865188,0.9367977561946914,0.0872568388753106,0.987945088459126,0.1660535057575657,0.6878492229141102,0.045239988450515,0.7932612572137181,0.1779729923834444,0.4116681714994034,0.0181830523663003,0.8349015957888529,0.0870835119120828,0.7984376281370361,0.1082554811591951
